pid,label,sent1,sent2,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,pred76,pred77,pred78,pred79,pred80,pred81,pred82,pred83,pred84,pred85,pred86,pred87,pred88,pred89,pred90,pred91,pred92,pred93,pred94,pred95
18,2.75,the patient has had a chance to have their questions about this procedure answered and wishes to proceed., the patient was instructed to contact me with regard to any questions pertaining to the injection and to inform me of the results in a period of approximately two weeks.,3.435089,2.129414,2.7332454,2.129411,2.917881,1.7656163,2.7332458,2.502256,3.2186873,2.1998265,3.5081427,2.1998274,3.2186894,2.5022657,2.0328557,3.8890166,3.5495763,1.6980121,2.4998367,3.5081444,2.4998376,2.503663,2.5036569,2.9813182,2.9178817,1.7656146,2.0328534,3.43509,2.9813132,3.5495727,1.6980109,3.889017,3.2191281,3.1436675,3.8952475,3.1436603,2.8145719,2.4200804,3.89529,3.4833207,3.335309,3.0113482,3.0398297,3.0113504,3.3386693,3.4065619,3.100153,3.38414,3.1809723,2.8432574,3.3436239,3.0398214,3.3436248,3.3159668,3.3159733,3.6090984,2.814997,2.4200969,3.0998707,3.2203383,3.6075006,3.1764226,2.843244,3.3846498,3.307447,3.152691,3.6826992,3.1473465,2.5982628,3.2573426,3.5697424,1.9070991,2.9398098,3.257073,3.6152859,3.2704816,3.0199127,1.8987161,3.5695217,3.9746861,3.0191052,3.457461,3.2975516,3.5914352,3.2995315,3.2308705,3.2220633,2.4962616,2.551342,3.2634342,3.6362386,3.2249532,2.5164344,3.2827945,3.4692326,3.969474
19,4.0,discussed the necessity of other members of the healthcare team participating in the procedure.," informed consent:  i discuss the risks, benefits, alternatives,  and the necessity of other members of the healthcare team participating in the procedure.",3.9074402,4.1872454,4.63732,4.1872463,4.222032,4.097038,4.6373196,4.401643,4.123996,4.547417,4.022375,4.547418,4.123995,4.4016414,4.558466,4.0370865,4.0096292,4.0625443,4.446899,4.0223746,4.4468994,4.6364217,4.6364217,4.177902,4.2220316,4.0970383,4.5584645,3.907441,4.1779,4.009631,4.0625434,4.037086,4.173839,4.1092176,4.5373287,4.1092186,4.4527273,4.234211,4.5373235,4.8953485,4.3683043,4.5102367,4.307075,4.5102367,4.364184,4.8552194,4.3254766,4.2185545,4.0211167,4.361269,4.0015826,4.3070445,4.0015864,4.2291775,4.229179,4.5055666,4.4527273,4.2342296,4.3254113,4.1754413,4.5181274,4.0199194,4.36127,4.218653,4.339322,4.423066,4.412439,4.426089,4.655059,4.207013,4.1250916,4.761638,4.329159,4.5647855,4.2894773,4.5441833,4.3228464,4.7611275,4.597617,4.447919,4.2625785,4.368812,4.3327203,4.293017,4.281385,4.5100965,4.510389,3.9716551,4.657241,4.212799,4.583476,4.3258514,4.0032573,4.331879,4.3689866,4.4483414
20,1.5,"i have reviewed the history, physical examination, impression, report, and plan with the team in detail and agree with the documentation outlined in their notes from today.","after reviewing the patient's history, i interviewed the patient with the treatment team, collected additional data, and discussed treatment recommendations.",1.360051,1.6259888,2.1586206,1.6259898,1.921099,1.0702825,2.1586175,2.0916638,1.971507,1.4700097,1.263854,1.470009,1.9715079,2.0916634,1.1711124,1.5883071,1.0787908,0.9861639,1.7056113,1.2638525,1.7056103,1.3308486,1.3308495,1.8344191,1.9211028,1.0702821,1.1711133,1.3600514,1.8344221,1.0787928,0.98616374,1.5883067,2.3538308,1.0694368,3.2543488,1.0694381,2.3529108,1.148191,3.254328,2.171206,2.5505216,1.931745,2.4271235,1.9317533,2.5508406,2.1063275,2.6386645,1.9453757,2.1150136,1.4247242,2.4397528,2.4271212,2.4397516,1.2325015,1.2325051,3.0260105,2.352244,1.1481465,2.6384513,2.3519204,3.045663,2.108032,1.4247165,1.9452803,1.4547542,1.8264781,0.59736156,1.8249166,1.7353764,1.6568851,1.2237108,0.8978895,1.0425563,1.7832971,1.7778351,1.7437055,1.1085764,0.8921203,0.55623937,2.8242543,1.5010401,1.4468985,1.5421807,1.7445284,1.4919899,1.8663697,1.8491654,1.7047188,1.7298349,1.6496096,0.5928351,1.4393034,1.6113139,2.5534225,1.385093,2.8157873
21,3.4," identified illness as a learning need, no barriers to learning were identified, no interventions were used to address barriers to learning, teaching methods used included verbal instructions, patient verbalized an understanding of discharge teaching."," identified illness as a learning need, patients primary language is english, other identified barriers to learning included, age, involved family member or primary caregiver to address barriers to learning, teaching methods used included printed patient instructions, verbal instructions, patient verbalized an understanding of discharge teaching.",3.6784785,3.8956518,3.7421217,3.8956528,3.5194848,3.7462585,3.7421212,3.7007186,3.5059955,3.5326653,3.7503738,3.5326664,3.5059946,3.7007177,3.5702093,3.8859708,3.7906616,3.7590513,3.5788605,3.7503717,3.5788615,3.8186839,3.8186839,3.73256,3.5194855,3.746257,3.5702093,3.678479,3.7325592,3.7906597,3.7590508,3.885972,3.497041,3.7312658,3.8150604,3.7312665,3.5576284,3.7451775,3.8151648,3.9080095,3.758446,3.7632453,3.6931999,3.763246,3.7600174,3.8330195,3.5639982,4.0620847,3.5016959,3.7120705,3.4508457,3.6932006,3.4508467,3.8179896,3.8179896,3.8006308,3.5573602,3.7451508,3.5639555,3.4980414,3.7941482,3.518591,3.712067,4.06222,3.3060572,3.1737747,3.3552897,3.1690323,3.7056878,3.3531415,3.2716973,3.5275726,3.3848038,3.3184137,3.7511702,3.3189957,3.3793917,3.5865574,3.4209335,3.692275,2.742197,3.3256595,3.291886,3.73521,3.2601445,3.1854537,3.185791,3.2547383,3.6896515,3.350218,3.4273744,3.2571237,3.2092097,2.923182,3.339955,3.6879895
22,3.4," identified illness as a learning need, no barriers to learning were identified, no interventions were used to address barriers to learning, teaching methods used included printed patient instructions, patient verbalized an understanding of discharge teaching."," identified illness as a learning need, patients primary language is english, no barriers to learning were identified, no interventions were used to address barriers to learning, teaching methods used included verbal instructions.",3.7144263,3.940069,3.944169,3.9400694,3.657324,3.7225118,3.9441688,3.8161256,3.6758573,3.7307475,3.7914517,3.7307491,3.6758556,3.8161252,3.8017497,3.9431024,3.811862,3.7747223,3.7266123,3.7914507,3.726614,4.010293,4.0102925,3.7446465,3.6573246,3.7225103,3.8017488,3.7144268,3.7446456,3.8118608,3.7747216,3.9431024,3.2204888,3.6742554,3.9068198,3.6742554,3.60163,3.7419248,3.9068954,3.808233,3.4296236,3.5536475,3.6167493,3.553648,3.4369714,3.7798114,3.565525,4.0308857,3.4440575,3.7525733,3.548248,3.6167386,3.5482502,3.8116105,3.8116095,3.4378276,3.601414,3.7419095,3.5654228,3.2209368,3.438339,3.4554799,3.7525733,4.031409,2.9774475,3.34753,3.4051795,3.3402326,3.7705674,3.4071755,3.1753528,3.6158981,3.4297001,3.2872465,3.6901193,3.2884445,3.4331646,3.6501818,3.3962293,3.3062499,2.926694,3.3168628,3.1859071,3.6855843,3.191825,3.228395,3.2288802,3.3163931,3.7713053,3.4062855,3.4035866,2.9238846,3.198054,3.1665144,3.3329122,3.3021061
23,3.5," community support resources utilized by the patient family:  women, infants, and children program (wic) and public health."," community support resources utilized by the patient family:  women, infants, and children program (wic), minnesota family investment program (mfip), social worker is involved.",3.9676192,4.0842447,4.105709,4.084244,3.879617,3.9502175,4.1057076,3.982441,3.9247653,3.8300998,4.0040026,3.8301,3.9247649,3.982442,3.9687977,4.2288933,4.138579,3.734854,4.0473294,4.0040035,4.0473304,3.9764357,3.9764354,4.13742,3.8796175,3.9502177,3.968797,3.9676208,4.137419,4.1385813,3.7348535,4.2288938,3.3934705,3.8544881,3.9479527,3.8544905,3.5717342,3.7473352,3.9479969,4.0744243,3.5201697,3.728774,3.5094235,3.7287803,3.5217593,4.0328975,3.7317646,4.0693116,3.797026,3.747925,3.7574463,3.5094366,3.757452,3.9820862,3.9820874,3.46098,3.5719054,3.7473176,3.7318792,3.3952682,3.4714444,3.7819064,3.747932,4.069282,4.146686,3.7762065,4.1367903,3.7741601,4.0738516,3.7118182,3.8030167,4.0813255,3.7157226,3.5431025,3.804353,3.5241196,3.6824243,4.0791388,3.777598,4.193895,3.5618865,3.6730254,3.6854928,3.796809,3.7364123,3.5411289,3.54216,3.8496847,4.066878,3.7186034,3.7688248,4.117364,3.8316767,3.8960388,3.6889265,4.194983
24,3.25," patient discharged to home, ambulating without assistance, driving self, unaccompanied, above person(s) verbalized understanding of discharge instructions and follow-up care."," patient discharged to home, ambulating without assistance, accompanied by parent, discharge instructions given to mother, discharge instructions given to father.",3.1055655,3.2923071,3.209807,3.2923062,3.0627296,2.9950142,3.2098053,2.8537447,2.9710834,2.967383,3.5736215,2.9673839,2.9710836,2.853743,2.9615324,3.642769,3.4548914,2.819947,3.0385427,3.5736215,3.0385437,3.543783,3.5437841,2.8119314,3.0627286,2.9950118,2.961533,3.1055658,2.8119345,3.4548914,2.8199465,3.6427703,3.203842,3.3164005,3.3531845,3.3163993,3.2940078,3.3650472,3.353172,3.4603016,3.1419778,3.0920782,3.4895756,3.092079,3.1491022,3.3833077,3.0167375,3.6340988,3.2903228,3.2898648,2.7845678,3.48957,2.7845721,3.389959,3.3899593,3.3305473,3.294114,3.3650382,3.0169332,3.2061622,3.33238,3.2911468,3.289865,3.6340392,3.3394742,3.4142253,3.2306411,3.4077792,3.4399364,3.3741133,3.0555809,3.2885878,2.9112406,3.0776627,3.5323508,3.0743918,2.9091265,3.2758136,3.2199268,3.5302157,3.0242624,3.2657573,3.021854,3.5192857,3.0341988,3.1579728,3.1570065,3.189546,3.4413188,3.3803575,3.2280796,3.2857645,3.1228151,3.085712,3.2780697,3.527362
25,1.0,tylenol tablet 2 tablets by mouth as needed.,furosemide  lasix  40 mg tablet 1 tablet by mouth two times a day.,1.8263623,1.7483176,1.6047742,1.7483187,1.8080468,1.7808053,1.604774,1.810879,1.6825159,1.634722,2.0000474,1.6347228,1.6825156,1.8108767,1.5589814,2.2767403,1.6091545,1.7748617,1.4985888,2.000049,1.4985893,1.604657,1.6046573,1.6660933,1.8080472,1.7808065,1.5589831,1.8263627,1.6660943,1.609151,1.7748611,2.276741,1.7004062,1.635272,1.8302026,1.635274,1.9534869,1.1186963,1.8301525,2.1458874,1.7028431,1.0638534,2.052576,1.0638584,1.703452,2.1442423,1.8718208,1.9972419,1.8490734,1.2130028,1.847068,2.0525515,1.8470709,1.949697,1.9496976,1.841789,1.9530911,1.118667,1.8716956,1.6994742,1.8343493,1.8480108,1.2129804,1.997099,1.551112,1.3710637,1.3081511,1.3721057,2.0210981,1.8370773,1.7387284,1.7689118,1.7341245,1.616731,1.6068861,1.6201742,1.7343285,1.781325,1.3268043,2.0140524,1.3574216,1.7296535,1.5606974,1.5368339,1.6240038,1.6403615,1.6444534,1.7660676,2.0097156,1.8394126,1.328698,1.5955209,1.7878742,1.2555887,1.7507151,2.0128272
26,2.5,no: new confusion or inability to stay alert and awake or purple or red rash blotches that stay when pressed by a glass (purpural rash)," no: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow; newly painful neck with difficulty bending the neck; purple or red rash blotches that stay when pressed by a glass (purpural rash) or pain, pressure or tightness in the chest, jaw or arm",2.8481615,3.4611592,2.8669946,3.4611595,3.1835513,3.2789493,2.866993,3.232789,3.2967386,2.8205543,3.3015008,2.8205538,3.296739,3.2327876,2.9223194,3.3692214,3.217716,3.3081548,2.8581254,3.3015013,2.8581262,3.2691886,3.269189,2.9825382,3.1835518,3.2789497,2.9223194,2.8481624,2.982549,3.2177045,3.308153,3.3692226,2.771213,3.1649878,3.4085994,3.164988,3.4648826,2.9913473,3.4086156,3.4056811,3.01312,3.3363423,3.2763665,3.3363433,2.9904783,3.459637,3.1551802,3.7123344,3.1787074,3.2946384,3.0881617,3.276376,3.0881648,3.3761175,3.3761218,2.8815157,3.4644656,2.9913366,3.1552942,2.7719886,2.8623087,3.1651165,3.2946434,3.7122781,3.0465147,2.9570239,3.2903821,2.9576716,3.847488,3.0278454,3.0753038,3.5820997,3.1189578,3.012714,3.6355124,3.018995,3.1297095,3.562778,3.1638288,3.860555,3.0743723,3.4531074,3.037821,3.6254067,3.1040585,3.4060118,3.405667,3.0719333,3.8280602,3.031633,3.141761,3.0711045,3.046635,3.2023983,3.4494722,3.8607674
27,1.0,lisinopril-hctz 10-12.5 mg tablet 1 tablet by mouth one time daily.,prednisone 5 mg tablet 2 tablets by mouth one time daily.,1.5741346,1.8495066,0.902406,1.8495066,1.6082315,1.9015611,0.9024073,1.6590835,1.903126,1.4064324,1.4741341,1.4064331,1.9031258,1.659082,1.0217799,1.9208256,1.0293908,1.7464134,1.3668593,1.474124,1.3668603,1.5112169,1.5112178,1.7844907,1.6082321,1.9015625,1.0217806,1.574134,1.7844871,1.0293851,1.7464107,1.9208263,1.2497874,1.3538517,1.6111997,1.3538511,1.6974127,1.3980621,1.611103,1.8098812,1.6049229,0.34881315,1.7666405,0.34881857,1.6055447,1.8105632,1.7012708,1.6684452,1.5302998,0.716128,1.5827442,1.7666179,1.5827519,1.4532464,1.4532467,1.857026,1.6972327,1.3980161,1.7010776,1.2461197,1.8278625,1.532982,0.7161238,1.668415,1.485987,1.3793578,1.2577628,1.3807019,1.5979573,1.6782389,1.632086,1.495296,1.70172,1.7961966,1.2107222,1.8073053,1.7016836,1.5118984,1.2615279,1.9679251,1.5538353,1.7775817,1.5521823,1.3024921,1.5448397,1.673325,1.6767766,1.7969363,1.5885581,1.6703378,1.2730504,1.5491825,1.820345,1.407208,1.775415,1.9676116
