pid,label,sent1,sent2,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,pred76,pred77,pred78,pred79,pred80,pred81,pred82,pred83,pred84,pred85,pred86,pred87,pred88,pred89,pred90,pred91,pred92,pred93,pred94,pred95
10,3.0," identified illness as a learning need, identified follow-up care as a learning need, no barriers to learning were identified, no interventions were used to address barriers to learning, teaching methods used included printed patient instructions, verbal instructions, patient verbalized an understanding of discharge teaching."," patients primary language is english, teaching methods used included printed patient instructions, verbal instructions, patient verbalized an understanding of discharge teaching.",3.326463,3.04612,3.3258176,3.0461195,2.9549377,3.352653,3.3258195,2.640639,2.6828713,3.2859957,3.726975,3.285993,2.6828709,2.6406379,3.0807178,3.5566823,3.319385,3.96127,3.3606832,3.7269752,3.3606868,3.1783564,3.1783562,2.841937,2.954939,3.3526483,3.0807116,3.3264635,2.8419397,3.3193822,3.9612143,3.5566812,3.3501518,3.281237,3.295141,3.2812355,3.9784384,3.2498908,3.2951255,3.473054,3.1251442,3.4051116,3.9164422,3.4051154,3.1235209,3.4950552,3.502616,3.7403846,3.7279527,3.2891605,3.4382834,3.9160993,3.4382489,3.1066358,3.1066344,3.5344853,3.9784448,3.249887,3.5026202,3.350598,3.4831667,3.7280478,3.2891622,3.7404022,3.3070037,3.252553,3.4951708,2.994906,3.1379766,2.9777079,3.5018172,3.3021696,2.9367356,3.2290213,3.7500844,3.217186,2.9399755,3.3348782,3.1809828,3.7991164,3.2817092,3.4780998,3.126658,3.750563,3.2630794,3.263445,3.2675767,3.3056536,3.133966,3.1885598,2.764263,3.3050144,3.3394983,3.2838278,3.5053134,3.8001292
11,3.25," discussed the risks, benefits, alternatives, and the necessity of other members of the healthcare team, both male and female, participating in the procedure."," informed consent for unsedated bone marrow:  discussed risks, goals, and alternatives to bone marrow aspiration and biopsy, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient.",3.3168564,3.1996758,3.271952,3.1996758,3.2861362,3.4027982,3.2719536,3.1269994,3.005133,3.2640853,3.591933,3.264084,3.0051317,3.126997,3.1247299,3.562698,3.2851973,3.3458161,3.3775742,3.5919342,3.3775787,3.2018466,3.2018468,2.864267,3.286137,3.4027956,3.124778,3.316856,2.864268,3.2851973,3.3457437,3.5626984,3.0005462,3.3269906,3.2735286,3.3269947,3.2495828,3.2928274,3.2735236,3.1403804,2.8665633,3.3362691,3.4819927,3.3362675,2.8783877,3.0009773,3.3021786,3.3036485,2.9785862,3.2915182,3.393247,3.4840543,3.3932476,3.185553,3.1855502,2.9033837,3.2494037,3.2928262,3.3021753,3.0012918,2.7105515,2.9802337,3.2915165,3.303669,3.548601,3.5993152,3.5417721,3.3054652,3.5076792,3.2168946,3.5450947,3.5163922,3.4451194,3.2422817,3.6669877,3.232345,3.4475558,3.4515507,3.4245243,3.6126337,3.4084413,3.6338046,3.3586864,3.663104,3.3239963,3.538682,3.537824,3.6979587,3.5024571,3.5918627,3.4130034,3.551783,3.5606568,3.411871,3.6404405,3.6128669
12,2.0,bupropion  wellbutrin xl  300 mg tablet sustained release 24 hour 1 tablet by mouth one time daily.,flintstones complete chewable tablet 1 tablet by mouth two times a day.,1.6622646,1.9772971,1.4197615,1.977297,1.5484016,1.8770039,1.419758,1.837716,1.4374635,1.6270535,2.182007,1.6270596,1.4374635,1.8377157,1.8535559,2.1103256,1.7734013,1.7513508,1.6159422,2.182006,1.6159391,2.0379243,2.0379245,1.4592495,1.5484021,1.8770076,1.8538026,1.6622676,1.4592503,1.7734015,1.7513674,2.1103244,1.7345321,1.9758525,1.7100319,1.9758527,1.5963615,1.7669548,1.7100413,1.7897274,1.6090095,1.8793786,1.6407293,1.8793794,1.6105825,1.7002748,1.5540799,2.0489562,1.4884578,1.791552,1.7933636,1.6405578,1.7933631,2.0005696,2.0005703,1.7407197,1.5966525,1.7669559,1.5540754,1.7343253,1.7212036,1.4892563,1.7915506,2.0489643,1.5877478,1.713633,1.8025168,1.389571,1.5975388,1.5141464,1.8054435,1.6698452,1.6676209,1.2058629,2.1717937,1.204935,1.6829892,1.65755,1.4131006,1.8286885,1.7434437,1.505732,1.567788,2.1854608,1.8742002,1.6421264,1.6271228,1.4900221,1.5970356,1.3956394,1.1109802,1.5964239,1.6024079,1.7415164,1.4651117,1.8289701
14,3.25," no: new confusion or inability to stay alert and awake; feeling like you are going to pass out every time you stand (or sit) up; blue or dusky lips, skin or nail beds; purple or red rash blotches that stay when pressed by a glass (purpural rash); newly stiff or painful neck or puffiness around the eyes"," no: newly stiff or painful neck; purple or red rash blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand (sit); complete inability to swallow or currently struggling to breathe, even while inactive or resting",3.3151102,3.0811503,3.2433164,3.0811512,3.177195,3.1267972,3.2433186,3.0533218,3.2864747,3.0430465,3.2788324,3.0431118,3.2864752,3.053318,2.991909,3.388802,3.1089177,3.237737,3.1784258,3.2788296,3.178429,3.0784352,3.0784352,3.0151951,3.177196,3.126798,2.9919283,3.3151124,3.0151956,3.1089165,3.2376566,3.3888032,3.4330263,3.29872,3.252885,3.2987196,3.703664,3.432526,3.252871,3.4021175,3.643183,3.2139199,4.2452965,3.213919,3.6436367,3.5569139,2.93036,4.132186,3.7109957,3.524336,3.4320917,4.245219,3.4320428,3.3252323,3.325232,3.266408,3.7036173,3.4325247,2.930364,3.4325185,3.107602,3.710762,3.524337,4.1321917,3.648535,3.2492082,2.94604,3.1181068,3.052825,3.1006434,2.9420562,3.3572586,3.0727777,2.8411546,3.530015,2.8370826,3.0759916,3.3851724,3.0432506,3.6154292,3.5077837,3.4003716,2.7029462,3.5313098,2.8032088,3.48213,3.4860358,3.132929,3.0477097,3.4742844,3.0870523,3.635285,3.1154592,3.5008345,3.3907514,3.6162398
15,3.0," respiratory assessment findings include respiratory effort easy, respirations regular, conversing normally, no signs of distress, no associated cough noted, fever."," respiratory assessment findings include respiratory effort easy, respirations regular, conversing normally, no signs of distress, breath sounds clear, to bilateral lower lobes, neck and chest exam findings include trachea midline, no associated cough noted, fever.",3.598709,3.3824008,3.816029,3.382401,4.0062585,3.8577693,3.8160288,3.9608638,4.196968,3.588489,3.429221,3.5884635,4.196969,3.960864,3.5528097,3.6134222,3.53302,3.6810875,4.0781364,3.4292219,4.0781364,3.4046636,3.4046645,4.4198213,4.0062585,3.857771,3.5528235,3.5987072,4.419821,3.5330167,3.6810536,3.6134226,3.6514056,3.8312044,4.101418,3.8312056,4.029116,3.8635104,4.1014085,3.8317714,3.6512678,3.837652,4.363655,3.837651,3.6496902,3.93153,3.8037784,4.4142933,3.7298088,4.016397,4.026562,4.3633366,4.0265512,3.9483747,3.9483726,3.50555,4.029468,3.86351,3.8037844,3.6511927,3.3324304,3.7307181,4.0163927,4.414335,3.655861,3.4419446,3.7184825,3.3865268,4.1330643,3.3335605,3.712088,4.1764627,3.6635501,3.637634,3.6891046,3.6297264,3.6679652,4.200259,3.7078817,3.7567818,3.6701736,3.6507986,3.6011198,3.694403,3.7285361,3.6728914,3.6726785,4.0785923,4.1371307,3.8018112,3.7247138,3.6526406,3.995365,3.6685176,3.6758127,3.7593317
16,1.5,advised to call radiation oncology with questions and or concerns.,please page phone number with any questions or concerns.,2.4900937,2.287431,2.7742088,2.2874315,2.555574,1.570867,2.7742078,2.5175295,1.674629,2.9785995,2.8996525,2.978576,1.6746271,2.5175295,3.0730104,2.9878988,2.5578482,1.8080225,2.92295,2.8996558,2.9229462,2.36735,2.3673484,1.4600946,2.5555737,1.5708642,3.0730631,2.4900908,1.460095,2.5578496,1.8080226,2.9878983,2.423164,2.149134,2.1147766,2.149142,2.1261735,1.7468232,2.1147842,2.8165536,2.285402,2.6164906,2.5113919,2.6164942,2.2821183,2.4544134,2.1813939,3.0091538,2.228951,1.5679408,2.4536147,2.5100038,2.4536388,1.8719763,1.8719828,2.2838655,2.1268651,1.7468171,2.1813314,2.4235144,2.3171818,2.2232382,1.5679569,3.009155,1.587907,1.334767,2.111444,1.2257023,1.8684906,1.470733,2.1209261,1.9664683,1.7934042,1.4602443,2.4682848,1.4543735,1.791258,1.9368274,1.8344404,2.3640633,2.1152024,1.359781,1.3130786,2.4749691,1.4336019,0.9329724,0.9185384,2.2413151,1.8437716,1.3680786,2.315316,1.5481819,2.1484993,2.109246,1.3806984,2.3696659
17,4.05," educational literature, developmentally age appropriate, provided at today's visit, including caring for your three- to five-year-old   ."," educational literature, developmentally age appropriate, provided at today's visit, including caring for your five- to seven-year-old   .",4.4833126,4.39505,4.7290106,4.39505,4.746537,4.5487957,4.72901,4.6563993,4.6538296,4.468211,4.6152053,4.4682035,4.6538296,4.6563983,4.419857,4.516582,4.301087,4.619224,4.4447308,4.615206,4.4447284,4.532609,4.532609,4.526459,4.7465377,4.5487943,4.4198847,4.4833117,4.52646,4.3010874,4.619247,4.5165825,4.4845986,4.568848,4.8784175,4.568849,5.20399,4.428117,4.878411,4.6415195,4.272687,4.815901,4.9523134,4.815903,4.2733216,4.8396473,4.934372,4.9049053,4.362922,4.592311,4.9457216,4.952369,4.945719,4.619128,4.61913,4.4499316,5.204897,4.4281178,4.934375,4.485483,4.403256,4.3633814,4.5923114,4.904907,4.798175,4.6617513,4.214491,4.759029,4.416568,4.5952125,4.189898,4.5587134,3.8449006,4.2594147,4.923489,4.261996,3.8209393,4.48266,4.505456,4.833735,4.6609707,4.823937,4.2004094,4.923469,4.385065,4.7892423,4.790454,4.607828,4.4193835,4.8280296,4.213497,4.797651,4.6707163,4.65859,4.8305497,4.83359
18,2.75,the patient has had a chance to have their questions about this procedure answered and wishes to proceed., the patient was instructed to contact me with regard to any questions pertaining to the injection and to inform me of the results in a period of approximately two weeks.,3.357075,2.5610392,2.6860275,2.5610373,3.0425334,2.6402736,2.6860232,3.0591054,3.2668798,2.9895535,3.6217754,2.9895272,3.2668815,3.059106,2.6927724,3.5929527,3.5840964,3.0468562,3.2818558,3.6217685,3.2818575,2.3730152,2.3730156,2.6790228,3.0425334,2.6402693,2.6927688,3.3571062,2.6790254,3.5840957,3.046917,3.592954,3.0061278,3.2905147,3.4379556,3.290518,3.0598617,3.4084327,3.4379601,3.0974112,3.1202312,3.3939788,3.2543983,3.393975,3.1272588,3.4989603,3.3173401,3.1118464,2.5860908,3.156608,3.233551,3.2543337,3.2335734,2.963518,2.9635112,3.3597288,3.0595634,3.4084275,3.3173058,3.0061524,3.3683858,2.583698,3.1566205,3.111932,3.3755896,3.466664,3.5407991,3.0990894,2.5380504,2.916697,3.5549264,2.4178574,2.6849153,3.08621,3.2197182,3.0710912,2.6761816,2.3649917,3.4449513,3.6275814,3.2181962,2.84031,3.2766886,3.2237637,3.302855,3.2482264,3.229855,2.8432868,2.539076,2.964742,2.631468,3.365496,2.8466291,3.2171292,2.8468285,3.630498
19,4.0,discussed the necessity of other members of the healthcare team participating in the procedure.," informed consent:  i discuss the risks, benefits, alternatives,  and the necessity of other members of the healthcare team participating in the procedure.",4.054395,3.9817207,4.581239,3.98172,4.715479,4.4447627,4.5812373,4.7358184,4.1854696,4.519972,4.0408225,4.519967,4.1854696,4.7358184,4.507844,3.9162755,3.803602,4.5595117,4.2052712,4.0408254,4.20527,4.273846,4.273846,4.370954,4.715479,4.444763,4.507954,4.0543957,4.370952,3.8036022,4.559515,3.9162753,3.8910491,4.2201157,4.4054136,4.220115,4.83497,4.3217793,4.405429,4.189097,3.9368603,4.489159,4.530033,4.489157,3.9416275,4.5395803,4.5242553,4.276922,4.142576,4.401538,4.3192925,4.530012,4.319295,4.246497,4.2464995,4.1660237,4.8361993,4.3217773,4.5242596,3.8901918,4.2098484,4.142106,4.4015365,4.2769456,4.3730583,4.477761,4.285351,4.4087143,4.502652,4.0469704,4.2566037,4.8528404,4.152076,4.411041,4.139952,4.4098353,4.1592526,4.9714465,4.902787,4.346638,4.359183,4.7609777,4.273894,4.1695337,4.502077,4.720454,4.72541,4.815306,4.503304,4.3678975,4.6455603,4.3767076,4.8468294,4.354654,4.7549157,4.3533726
20,1.5,"i have reviewed the history, physical examination, impression, report, and plan with the team in detail and agree with the documentation outlined in their notes from today.","after reviewing the patient's history, i interviewed the patient with the treatment team, collected additional data, and discussed treatment recommendations.",1.6995854,1.1984113,0.87430894,1.1984109,1.5576996,1.793688,0.8743104,1.3270649,1.7940638,0.7527352,1.7255474,0.7527042,1.7940651,1.3270642,0.81455964,1.4825959,1.4226708,1.4388558,1.2324889,1.7255445,1.2321258,1.0840095,1.0840099,1.0726515,1.5577008,1.7936769,0.8145254,1.6995832,1.0726489,1.4226642,1.4388238,1.4825968,2.0183005,1.8447909,1.9856465,1.8447876,2.5045955,1.9983804,1.9856638,2.0946155,2.043649,2.5678487,2.2140656,2.5678458,2.0475821,1.9968292,2.1643522,2.4605894,2.2886794,2.184287,2.5650585,2.212822,2.5650713,1.7191412,1.7191486,2.5726097,2.503677,1.9983552,2.1643515,2.0179677,2.2692792,2.2906346,2.1842978,2.4606242,1.3035976,2.4021635,1.6976777,2.154226,1.6239903,1.9065173,1.6903629,2.629319,1.4058353,1.2617395,2.079172,1.2774878,1.4073781,2.513793,1.1605871,2.2463803,1.5456055,2.6292222,1.4617645,2.0785367,2.1527486,2.0665429,2.086998,1.9315658,1.6315928,1.7657698,1.2706372,1.2368879,2.0140676,1.5313275,2.6014671,2.2455213
